ID;n_adults;n_children;weekend_nights;week_nights;meal_plan;car_parking_space;room_type;lead_time;year;month;date;market_segment;repeated_guest;previous_cancellations;previous_bookings_not_canceled;avg_room_price;special_requests;status
INN04509;2;0;1;1;Meal Plan 2;0;Room_Type 1;301;2018;7;30;Online;0;0;0;109.0;0;1
INN16935;2;0;2;1;Meal Plan 1;0;Room_Type 1;185;2018;3;27;Online;0;0;0;85.0;2;0
INN22972;2;0;0;5;Not Selected;0;Room_Type 1;32;2018;10;25;Online;0;0;0;109.0;1;0
INN29587;2;0;0;2;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Online;0;0;0;62.86;0;0
INN14044;2;0;2;3;Meal Plan 1;0;Room_Type 2;73;2018;3;17;Online;0;0;0;72.12;1;1
INN17468;2;1;1;4;Meal Plan 1;0;Room_Type 1;139;2018;7;11;Online;0;0;0;116.45;0;1
INN08782;2;0;0;2;Meal Plan 2;0;Room_Type 1;320;2018;8;18;Offline;0;0;0;115.0;1;1
INN25102;2;0;0;2;Meal Plan 1;0;Room_Type 1;143;2018;4;22;Online;0;0;0;77.03;0;0
INN33208;2;0;1;2;Not Selected;0;Room_Type 1;243;2018;9;9;Online;0;0;0;95.4;0;1
INN27389;1;0;0;1;Not Selected;0;Room_Type 1;15;2018;4;14;Online;1;0;1;98.1;0;0
INN12469;2;0;2;2;Meal Plan 1;0;Room_Type 4;53;2018;9;11;Online;0;0;0;149.4;0;1
INN26950;2;0;0;2;Meal Plan 1;0;Room_Type 1;47;2018;4;19;Online;0;0;0;105.3;1;0
INN12209;2;0;1;3;Not Selected;0;Room_Type 1;59;2018;6;27;Online;0;0;0;102.6;0;1
INN11365;2;0;2;4;Meal Plan 1;0;Room_Type 1;24;2017;9;20;Offline;0;0;0;85.0;0;0
INN14135;2;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;115.0;0;1
INN33618;2;0;1;2;Meal Plan 1;0;Room_Type 1;273;2018;5;13;Offline;0;0;0;95.0;0;1
INN05008;2;0;0;2;Meal Plan 1;0;Room_Type 1;37;2017;9;16;Online;0;0;0;94.5;0;0
INN16871;1;0;1;0;Meal Plan 1;0;Room_Type 1;6;2018;5;23;Corporate;0;0;0;95.0;0;0
INN17380;3;0;0;1;Meal Plan 1;0;Room_Type 4;65;2018;8;16;Online;0;0;0;168.3;2;0
INN00427;2;0;0;4;Not Selected;0;Room_Type 1;236;2018;9;27;Online;0;0;0;84.43;1;1
INN13741;2;1;0;5;Meal Plan 1;0;Room_Type 1;132;2018;11;1;Online;0;0;0;106.2;0;1
INN00016;2;0;0;2;Meal Plan 2;0;Room_Type 1;256;2018;6;15;Online;0;0;0;115.0;1;1
INN23893;2;0;0;2;Not Selected;0;Room_Type 1;58;2018;11;11;Online;0;0;0;88.0;0;1
INN31286;2;0;2;2;Meal Plan 1;0;Room_Type 4;31;2018;9;9;Online;0;0;0;149.4;2;0
INN00711;2;0;0;4;Meal Plan 1;0;Room_Type 1;256;2018;8;31;Online;0;0;0;90.95;0;1
INN24502;2;0;0;3;Not Selected;1;Room_Type 1;114;2018;8;4;Online;0;0;0;106.5;1;0
INN02567;2;0;0;3;Meal Plan 1;0;Room_Type 1;304;2018;11;3;Online;0;0;0;89.0;0;1
INN24733;2;0;0;3;Not Selected;0;Room_Type 1;70;2018;4;5;Online;0;0;0;85.5;0;0
INN11767;2;0;1;1;Meal Plan 1;0;Room_Type 1;60;2017;10;12;Offline;0;0;0;65.0;1;0
INN29463;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;2018;2;24;Corporate;1;0;10;65.5;0;0
INN13057;2;0;0;2;Meal Plan 1;0;Room_Type 1;30;2018;6;2;Offline;0;0;0;140.0;0;0
INN00636;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;0
INN02667;2;0;0;1;Not Selected;0;Room_Type 1;4;2018;2;13;Online;0;0;0;81.0;0;0
INN18271;3;0;2;1;Not Selected;0;Room_Type 1;67;2017;12;5;Online;0;0;0;130.4;2;0
INN00166;1;0;2;1;Meal Plan 2;0;Room_Type 1;23;2018;1;2;Online;0;0;0;1.0;0;0
INN28269;2;0;0;1;Meal Plan 1;1;Room_Type 4;45;2018;9;9;Online;0;0;0;149.4;1;0
INN01387;1;0;1;0;Meal Plan 1;0;Room_Type 1;35;2018;5;16;Corporate;0;0;0;89.0;0;0
INN11831;2;0;1;5;Meal Plan 1;0;Room_Type 1;12;2017;11;2;Offline;0;0;0;68.0;0;0
INN02254;2;0;1;1;Meal Plan 1;0;Room_Type 1;174;2017;10;10;Online;0;0;0;70.0;0;1
INN14737;2;0;1;2;Not Selected;0;Room_Type 1;36;2018;12;9;Online;0;0;0;88.0;1;0
INN24244;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;5;10;Offline;0;0;0;80.0;0;0
INN05558;2;0;0;4;Meal Plan 1;0;Room_Type 4;166;2018;6;29;Online;0;0;0;99.45;0;1
INN18868;2;0;1;2;Not Selected;0;Room_Type 1;213;2018;8;12;Online;0;0;0;94.5;1;0
INN28400;2;0;1;2;Meal Plan 1;0;Room_Type 1;7;2018;2;12;Offline;0;0;0;87.0;0;0
INN03680;2;0;2;2;Not Selected;0;Room_Type 1;148;2018;4;23;Online;0;0;0;80.75;1;0
INN16384;2;0;2;1;Not Selected;0;Room_Type 1;31;2018;12;3;Offline;0;0;0;63.0;0;0
INN24667;2;0;2;4;Meal Plan 1;0;Room_Type 1;0;2017;8;7;Online;0;0;0;90.0;2;0
INN33892;2;0;0;2;Not Selected;0;Room_Type 1;99;2018;3;17;Online;0;0;0;67.5;0;0
INN16583;1;0;1;4;Meal Plan 1;0;Room_Type 1;191;2018;7;25;Online;0;0;0;86.75;0;1
INN28970;1;0;0;1;Not Selected;0;Room_Type 1;1;2018;12;27;Online;0;0;0;65.6;0;0
INN15571;2;0;1;2;Meal Plan 1;0;Room_Type 1;3;2017;11;13;Offline;0;0;0;64.0;0;0
INN00230;1;0;1;2;Meal Plan 1;0;Room_Type 1;32;2018;2;5;Online;0;0;0;72.9;0;1
INN20860;2;0;1;2;Meal Plan 1;0;Room_Type 4;32;2018;10;7;Online;0;0;0;121.27;1;0
INN17347;1;0;1;0;Meal Plan 1;0;Room_Type 1;1;2017;9;7;Online;0;0;0;133.0;1;0
INN13820;1;0;0;1;Meal Plan 1;0;Room_Type 1;6;2017;8;12;Corporate;0;0;0;65.0;0;0
INN25584;2;0;1;3;Meal Plan 1;0;Room_Type 1;8;2018;4;7;Online;0;0;0;112.5;0;0
INN33597;2;0;0;3;Meal Plan 1;0;Room_Type 1;89;2018;3;24;Offline;1;1;0;63.58;0;0
INN09804;2;0;0;3;Not Selected;0;Room_Type 1;22;2018;3;3;Online;0;0;0;84.33;0;0
INN13771;2;0;2;7;Not Selected;0;Room_Type 1;252;2018;12;28;Online;0;0;0;69.42;1;1
INN30354;1;0;2;4;Meal Plan 1;0;Room_Type 1;31;2018;5;15;Corporate;0;0;0;95.0;1;0
INN32550;2;0;2;5;Meal Plan 1;0;Room_Type 1;2;2017;8;19;Online;0;0;0;99.14;0;0
INN24463;2;0;0;3;Meal Plan 1;0;Room_Type 1;3;2018;12;6;Online;0;0;0;81.88;0;0
INN01259;1;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Online;0;0;0;80.0;0;1
INN15755;1;0;1;3;Meal Plan 1;0;Room_Type 1;51;2018;11;3;Online;0;0;0;90.0;0;1
INN05794;2;0;2;3;Not Selected;0;Room_Type 1;83;2018;10;16;Online;0;0;0;108.0;1;0
INN12833;2;0;2;3;Meal Plan 1;0;Room_Type 1;40;2018;5;21;Online;0;0;0;126.9;0;1
INN02456;2;0;1;1;Not Selected;0;Room_Type 1;17;2018;11;12;Online;0;0;0;114.0;2;0
INN22971;2;0;1;3;Not Selected;0;Room_Type 1;21;2018;8;1;Online;0;0;0;138.0;0;1
INN17379;2;0;1;1;Meal Plan 1;0;Room_Type 1;9;2017;10;31;Online;0;0;0;87.0;1;0
INN18200;2;1;2;1;Meal Plan 1;0;Room_Type 1;10;2018;9;18;Online;0;0;0;171.33;2;0
INN12182;2;0;2;2;Meal Plan 1;0;Room_Type 1;251;2018;9;25;Online;0;0;0;100.3;2;1
INN14343;2;0;1;2;Meal Plan 1;0;Room_Type 1;57;2018;6;10;Offline;0;0;0;90.67;1;0
INN22900;2;1;1;4;Meal Plan 1;0;Room_Type 1;73;2018;10;12;Online;0;0;0;135.0;1;1
INN10369;2;0;0;3;Not Selected;0;Room_Type 1;66;2018;3;16;Online;0;0;0;73.5;0;1
INN08756;1;0;0;1;Not Selected;0;Room_Type 1;0;2018;12;14;Complementary;0;0;0;0.0;0;0
INN00926;2;0;1;3;Meal Plan 1;0;Room_Type 4;11;2018;9;15;Online;0;0;0;113.34;1;0
INN32144;2;0;0;2;Not Selected;0;Room_Type 1;41;2018;4;1;Online;0;0;0;107.1;0;0
INN15980;2;0;2;1;Not Selected;0;Room_Type 1;121;2018;4;30;Online;0;0;0;91.5;0;0
INN35838;1;0;0;1;Meal Plan 1;0;Room_Type 1;7;2018;5;24;Corporate;1;0;1;117.9;0;0
INN20153;2;0;0;2;Meal Plan 1;0;Room_Type 4;32;2018;9;15;Online;0;0;0;149.4;2;0
INN30396;2;0;1;2;Meal Plan 1;0;Room_Type 1;16;2018;1;15;Online;0;0;0;98.0;1;0
INN19600;2;0;1;3;Not Selected;0;Room_Type 1;62;2018;7;18;Online;0;0;0;70.78;1;0
INN32725;2;0;1;3;Meal Plan 1;0;Room_Type 1;107;2018;5;5;Online;0;0;0;81.76;1;0
INN19789;2;0;0;4;Meal Plan 1;0;Room_Type 1;8;2018;1;19;Online;0;0;0;83.0;1;0
INN26605;2;0;1;2;Meal Plan 1;1;Room_Type 1;126;2017;7;27;Online;0;0;0;85.5;1;0
INN05533;1;0;0;2;Meal Plan 1;0;Room_Type 1;14;2018;2;18;Online;0;0;0;85.0;0;1
INN14895;2;0;1;5;Meal Plan 1;0;Room_Type 1;147;2018;9;12;Online;0;0;0;126.9;0;1
INN26989;2;0;1;2;Meal Plan 1;0;Room_Type 1;147;2018;9;16;Offline;0;0;0;89.75;2;0
INN03363;2;0;1;1;Meal Plan 1;0;Room_Type 1;60;2017;9;21;Offline;0;0;0;65.0;0;0
INN18105;1;0;1;2;Meal Plan 1;0;Room_Type 4;49;2018;9;5;Online;0;0;0;115.5;1;1
INN05955;2;0;0;2;Meal Plan 2;0;Room_Type 1;377;2018;10;14;Online;0;0;0;115.0;1;1
INN14013;2;0;0;3;Meal Plan 1;0;Room_Type 4;213;2018;9;8;Online;0;0;0;117.11;1;1
INN23964;2;1;2;3;Meal Plan 1;0;Room_Type 1;68;2018;4;23;Online;0;0;0;109.65;0;1
INN09532;2;0;0;2;Meal Plan 1;0;Room_Type 1;50;2018;11;9;Online;0;0;0;145.69;0;1
INN32487;2;0;2;1;Not Selected;0;Room_Type 1;51;2018;8;6;Online;0;0;0;125.1;2;0
INN06716;2;0;2;1;Meal Plan 1;0;Room_Type 1;33;2018;1;3;Online;0;0;0;71.84;0;0
INN35142;2;0;0;4;Meal Plan 1;0;Room_Type 1;49;2018;2;23;Online;0;0;0;73.95;1;0
INN13024;2;0;0;3;Not Selected;0;Room_Type 1;260;2018;9;22;Online;0;0;0;113.4;0;1
INN18573;1;0;0;2;Meal Plan 1;0;Room_Type 1;151;2018;1;19;Offline;0;0;0;71.0;0;0
INN26216;1;0;0;2;Meal Plan 1;0;Room_Type 4;10;2018;7;20;Online;0;0;0;176.0;2;0
INN28561;2;0;0;1;Meal Plan 1;0;Room_Type 1;41;2018;12;27;Offline;0;0;0;65.0;0;0
INN17299;3;0;0;2;Meal Plan 1;0;Room_Type 4;74;2018;6;15;Online;0;0;0;186.3;0;1
INN26296;2;1;2;0;Meal Plan 1;1;Room_Type 1;14;2018;12;25;Online;0;0;0;135.0;2;0
INN21460;2;1;2;2;Meal Plan 1;0;Room_Type 1;52;2018;12;4;Online;0;0;0;103.7;3;0
INN12900;3;0;1;2;Meal Plan 1;0;Room_Type 1;80;2018;4;11;Online;0;0;0;137.7;2;0
INN29201;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;101.5;0;1
INN31498;2;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;6;2;Online;0;0;0;120.0;0;0
INN00824;2;0;1;1;Meal Plan 2;0;Room_Type 1;247;2018;6;6;Online;0;0;0;109.0;0;1
INN05859;2;0;2;5;Meal Plan 1;0;Room_Type 4;41;2018;4;22;Online;0;0;0;87.09;1;0
INN18538;3;0;1;4;Meal Plan 1;0;Room_Type 4;63;2018;4;25;Online;0;0;0;134.47;2;0
INN21072;2;0;1;1;Not Selected;0;Room_Type 1;151;2018;7;11;Offline;0;0;0;63.75;1;1
INN22279;1;0;0;1;Meal Plan 1;0;Room_Type 4;2;2018;3;2;Offline;0;0;0;55.0;0;0
INN19611;2;0;2;5;Meal Plan 1;0;Room_Type 1;8;2018;1;16;Online;0;0;0;78.3;0;0
INN34356;2;2;2;1;Meal Plan 1;0;Room_Type 6;165;2018;7;16;Online;0;0;0;177.3;2;1
INN18988;2;0;0;3;Meal Plan 1;0;Room_Type 1;186;2018;11;24;Online;0;0;0;64.56;0;1
INN07416;2;0;1;0;Not Selected;0;Room_Type 1;1;2018;5;8;Online;0;0;0;56.47;0;0
INN17933;2;0;1;0;Not Selected;0;Room_Type 1;24;2018;9;12;Online;0;0;0;89.0;3;0
INN00563;3;0;2;5;Meal Plan 1;0;Room_Type 4;184;2018;8;3;Online;0;0;0;130.05;3;0
INN02664;2;0;2;4;Meal Plan 1;0;Room_Type 1;160;2018;4;27;Online;0;0;0;90.0;0;1
INN13423;2;0;2;1;Meal Plan 2;0;Room_Type 1;117;2017;8;1;Offline;0;0;0;94.5;0;1
INN14784;1;0;0;3;Not Selected;0;Room_Type 1;4;2018;10;25;Online;0;0;0;84.7;1;0
INN04281;2;0;0;3;Meal Plan 1;0;Room_Type 1;47;2018;3;29;Offline;0;0;0;75.0;0;0
INN20941;2;2;0;2;Meal Plan 1;0;Room_Type 6;27;2018;9;29;Online;0;0;0;234.0;1;1
INN33925;2;0;0;1;Meal Plan 1;0;Room_Type 1;180;2017;10;16;Offline;0;0;0;70.0;0;1
INN15456;2;0;2;1;Meal Plan 2;0;Room_Type 1;124;2017;8;8;Offline;0;0;0;94.5;0;1
INN28319;2;0;1;0;Not Selected;0;Room_Type 1;24;2018;9;11;Online;0;0;0;0.0;1;0
INN15402;2;1;2;0;Meal Plan 1;0;Room_Type 1;68;2018;4;24;Online;0;0;0;117.0;2;0
INN31310;3;0;2;3;Meal Plan 1;0;Room_Type 4;24;2018;4;17;Online;0;0;0;145.4;2;0
INN10781;1;0;0;3;Meal Plan 1;0;Room_Type 1;134;2018;6;30;Online;0;0;0;90.9;0;1
INN02235;2;0;0;2;Not Selected;0;Room_Type 1;9;2018;2;12;Online;0;0;0;81.0;1;0
INN32066;2;0;0;1;Meal Plan 1;0;Room_Type 4;11;2018;11;5;Online;0;0;0;140.0;1;1
INN00315;2;0;2;1;Meal Plan 1;0;Room_Type 1;26;2018;2;28;Offline;0;0;0;87.0;0;0
INN17343;1;0;0;1;Meal Plan 1;0;Room_Type 4;1;2018;10;18;Offline;0;0;0;107.0;0;0
INN29415;1;0;0;2;Meal Plan 1;0;Room_Type 1;167;2018;10;5;Offline;0;0;0;78.2;0;1
INN33752;2;0;0;2;Meal Plan 2;0;Room_Type 1;63;2017;9;4;Offline;0;0;0;116.0;0;0
INN14623;1;0;0;3;Meal Plan 1;0;Room_Type 1;335;2018;10;13;Offline;0;0;0;80.0;0;0
INN17834;2;0;0;1;Meal Plan 1;0;Room_Type 1;128;2018;9;15;Offline;0;0;0;80.75;0;0
INN13842;2;0;2;5;Not Selected;0;Room_Type 1;279;2018;8;25;Online;0;0;0;80.75;1;1
INN05996;1;0;0;3;Meal Plan 1;0;Room_Type 1;26;2018;3;29;Online;0;0;0;128.33;1;0
INN10623;1;0;1;2;Meal Plan 1;0;Room_Type 1;91;2018;9;30;Offline;0;0;0;75.0;0;0
INN06048;1;0;0;3;Meal Plan 1;0;Room_Type 1;191;2018;6;23;Offline;0;0;0;95.0;0;0
INN19534;2;0;0;1;Meal Plan 1;0;Room_Type 1;5;2018;8;20;Online;0;0;0;130.0;3;0
INN10673;2;0;0;1;Meal Plan 1;0;Room_Type 1;26;2018;6;8;Offline;0;0;0;120.0;0;0
INN33896;1;0;2;2;Meal Plan 1;0;Room_Type 5;108;2018;5;27;Offline;0;0;0;153.9;0;0
INN12098;2;0;1;1;Meal Plan 1;0;Room_Type 1;190;2018;4;9;Offline;1;13;1;70.0;0;1
INN02147;1;0;2;0;Meal Plan 1;0;Room_Type 1;5;2018;2;28;Corporate;1;0;2;66.0;0;0
INN09696;1;0;0;2;Meal Plan 1;0;Room_Type 1;14;2017;10;15;Offline;0;0;0;100.0;0;0
INN09397;2;0;0;2;Meal Plan 2;0;Room_Type 1;291;2018;8;19;Offline;0;0;0;115.0;0;1
INN29693;2;0;2;2;Meal Plan 1;0;Room_Type 1;129;2018;5;13;Offline;0;0;0;80.75;0;0
INN30844;2;0;2;4;Not Selected;0;Room_Type 1;125;2018;7;2;Online;0;0;0;90.67;2;0
INN02459;3;0;2;5;Meal Plan 1;0;Room_Type 4;42;2018;3;17;Online;0;0;0;124.79;1;1
INN08637;2;1;2;1;Meal Plan 1;0;Room_Type 1;13;2018;2;13;Online;0;0;0;109.0;2;0
INN08446;2;0;0;2;Meal Plan 2;0;Room_Type 4;60;2018;9;29;Online;0;0;0;149.77;3;0
INN16210;1;0;0;1;Meal Plan 1;0;Room_Type 1;15;2018;2;19;Corporate;0;0;0;81.0;0;0
INN15891;2;0;0;4;Meal Plan 1;0;Room_Type 1;147;2018;5;4;Online;0;0;0;101.7;0;1
INN30059;2;0;0;1;Not Selected;1;Room_Type 1;40;2018;7;23;Online;0;0;0;134.1;1;0
INN34226;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;109.0;0;0
INN14054;1;0;1;2;Meal Plan 1;0;Room_Type 1;114;2018;7;1;Offline;0;0;0;75.0;0;1
INN28137;2;0;0;4;Not Selected;0;Room_Type 1;52;2018;11;23;Online;0;0;0;74.8;1;0
INN13113;2;0;0;3;Not Selected;0;Room_Type 1;260;2018;9;22;Online;0;0;0;113.4;0;1
INN27908;2;0;0;2;Meal Plan 2;0;Room_Type 1;273;2017;7;17;Offline;0;0;0;109.0;0;1
INN04292;2;0;2;2;Not Selected;0;Room_Type 1;95;2018;5;21;Online;0;0;0;109.65;0;1
INN26749;3;0;2;1;Meal Plan 1;0;Room_Type 4;71;2018;8;14;Online;0;0;0;168.3;0;1
INN26922;2;1;1;2;Meal Plan 1;0;Room_Type 6;64;2018;11;18;Online;0;0;0;162.4;1;1
INN32825;1;0;2;1;Meal Plan 1;0;Room_Type 1;4;2017;10;18;Corporate;0;0;0;65.0;0;0
INN08510;1;0;0;2;Meal Plan 1;0;Room_Type 1;95;2018;4;5;Online;0;0;0;72.8;0;1
INN02285;2;0;2;2;Meal Plan 1;0;Room_Type 1;134;2017;12;4;Offline;0;0;0;65.0;0;0
INN19052;2;0;1;1;Not Selected;0;Room_Type 1;106;2018;7;25;Online;0;0;0;94.5;0;1
INN25360;2;1;2;2;Meal Plan 1;0;Room_Type 1;6;2018;8;7;Online;0;0;0;180.0;1;0
INN13081;2;0;1;4;Meal Plan 1;0;Room_Type 4;128;2018;8;17;Online;0;0;0;122.4;0;1
INN09456;3;0;1;3;Meal Plan 1;0;Room_Type 4;11;2018;5;30;Online;0;0;0;141.95;2;0
INN25067;2;0;0;1;Not Selected;0;Room_Type 1;81;2018;5;19;Online;0;0;0;116.1;0;1
INN04684;2;0;0;2;Meal Plan 1;0;Room_Type 1;15;2018;8;30;Online;0;0;0;117.0;2;0
INN18856;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;10;22;Online;0;0;0;120.0;0;0
INN00366;3;0;1;4;Meal Plan 1;0;Room_Type 1;50;2018;2;22;Online;0;0;0;78.85;1;0
INN05730;2;0;0;1;Meal Plan 1;0;Room_Type 1;4;2018;11;9;Online;0;0;0;205.0;1;0
INN21996;2;0;2;3;Meal Plan 1;0;Room_Type 1;93;2018;7;10;Offline;0;0;0;72.25;1;0
INN34186;1;0;0;1;Meal Plan 1;0;Room_Type 1;2;2018;6;1;Offline;0;0;0;100.0;0;0
INN17612;2;0;1;3;Meal Plan 1;0;Room_Type 4;65;2018;12;26;Online;0;0;0;105.61;1;0
INN21854;2;0;1;0;Meal Plan 1;0;Room_Type 1;12;2017;10;4;Offline;0;0;0;72.0;0;0
INN31770;1;0;0;2;Meal Plan 1;0;Room_Type 1;192;2018;6;24;Offline;0;0;0;95.0;0;0
INN33970;2;0;1;3;Meal Plan 1;0;Room_Type 1;24;2018;10;17;Offline;0;0;0;85.0;1;0
INN07340;2;0;2;2;Meal Plan 1;0;Room_Type 4;83;2018;4;16;Online;0;0;0;103.7;0;0
INN12273;2;0;0;4;Meal Plan 1;0;Room_Type 4;19;2018;12;28;Online;0;0;0;131.35;1;0
INN35731;1;0;0;2;Meal Plan 1;0;Room_Type 1;8;2018;12;6;Online;0;0;0;72.38;1;0
INN19199;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;2;13;Corporate;0;0;0;79.0;0;0
INN14226;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;2;19;Corporate;0;0;0;80.0;0;0
INN13769;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;2017;10;2;Offline;0;0;0;100.0;0;0
INN13068;2;0;2;2;Not Selected;0;Room_Type 1;143;2018;8;26;Online;0;0;0;85.5;0;1
INN34978;2;2;2;2;Meal Plan 1;0;Room_Type 6;23;2018;5;7;Online;0;0;0;198.9;0;1
INN16932;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120.0;0;0
INN08973;2;0;1;1;Meal Plan 1;0;Room_Type 1;4;2018;5;2;Offline;0;0;0;90.0;0;0
INN00310;2;0;1;3;Meal Plan 1;0;Room_Type 1;37;2018;8;1;Online;0;0;0;135.9;0;1
INN04725;2;2;0;4;Meal Plan 1;0;Room_Type 6;33;2017;10;6;Online;0;0;0;159.75;2;1
INN10359;2;0;0;1;Not Selected;0;Room_Type 1;45;2018;3;8;Online;0;0;0;67.5;0;1
INN09777;2;0;0;2;Meal Plan 2;0;Room_Type 1;257;2017;7;1;Offline;0;0;0;101.5;0;1
INN34981;2;0;1;3;Meal Plan 1;0;Room_Type 1;45;2018;5;30;Offline;0;0;0;80.75;0;0
INN02453;2;0;0;4;Not Selected;0;Room_Type 1;85;2018;7;13;Online;0;0;0;94.5;0;1
INN24359;1;0;0;2;Meal Plan 1;0;Room_Type 1;6;2018;11;23;Offline;0;0;0;75.0;0;0
INN18234;2;0;1;2;Meal Plan 1;0;Room_Type 4;77;2018;4;18;Online;0;0;0;115.8;1;0
INN26048;2;0;2;2;Meal Plan 1;0;Room_Type 1;18;2018;5;29;Online;0;0;0;98.6;2;0
INN25503;2;0;1;2;Meal Plan 1;0;Room_Type 1;92;2018;8;26;Online;0;0;0;117.9;2;0
INN22535;2;0;1;2;Meal Plan 1;0;Room_Type 1;84;2017;10;16;Online;0;0;0;89.25;2;0
INN34156;2;0;1;1;Meal Plan 1;0;Room_Type 1;252;2018;10;15;Online;0;0;0;111.6;0;1
INN15427;2;0;0;2;Meal Plan 1;0;Room_Type 1;182;2018;9;30;Online;0;0;0;117.9;2;1
INN06727;2;0;2;0;Meal Plan 1;0;Room_Type 1;5;2017;9;20;Corporate;1;1;0;100.0;0;0
INN25563;2;0;1;0;Meal Plan 1;0;Room_Type 4;23;2018;11;6;Offline;0;0;0;92.0;0;0
INN10183;1;0;2;4;Not Selected;0;Room_Type 1;37;2018;3;31;Online;0;0;0;107.1;0;1
INN12972;2;0;1;1;Meal Plan 1;0;Room_Type 1;73;2018;6;4;Online;0;0;0;122.4;2;0
INN04791;2;0;0;2;Meal Plan 1;1;Room_Type 1;48;2018;2;23;Online;0;0;0;89.3;1;0
INN16470;2;0;0;1;Meal Plan 1;0;Room_Type 1;105;2018;4;6;Offline;0;0;0;75.0;0;1
INN26028;2;0;0;3;Meal Plan 1;0;Room_Type 1;314;2018;10;12;Offline;0;0;0;75.0;0;1
INN18361;2;0;1;2;Meal Plan 1;0;Room_Type 1;88;2018;4;4;Online;0;0;0;90.3;1;0
INN36237;2;0;0;3;Meal Plan 1;0;Room_Type 4;21;2018;3;8;Online;0;0;0;73.03;1;0
INN30970;2;0;1;2;Meal Plan 1;0;Room_Type 4;185;2018;12;16;Online;0;0;0;103.5;0;0
INN32149;1;0;0;2;Meal Plan 1;0;Room_Type 1;2;2018;1;13;Online;1;11;4;77.5;0;0
INN11375;2;0;2;3;Meal Plan 1;0;Room_Type 1;157;2018;6;26;Online;0;0;0;90.95;0;1
INN10564;1;0;0;4;Meal Plan 1;0;Room_Type 5;109;2018;11;8;Offline;0;0;0;216.0;1;1
INN22316;2;2;0;4;Meal Plan 1;0;Room_Type 6;0;2018;5;3;Online;0;0;0;221.0;1;0
INN10508;2;0;1;4;Meal Plan 2;0;Room_Type 1;187;2018;9;12;Online;0;0;0;152.15;2;1
INN20853;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;2018;5;31;Corporate;0;0;0;100.0;0;1
INN25200;2;0;2;1;Not Selected;0;Room_Type 1;8;2018;10;29;Online;0;0;0;126.67;1;0
INN23338;2;0;0;4;Meal Plan 1;0;Room_Type 4;169;2018;5;25;Online;0;0;0;123.25;0;1
INN31754;2;0;0;4;Meal Plan 1;0;Room_Type 1;57;2018;3;30;Online;0;0;0;85.85;1;0
INN31321;2;0;1;2;Meal Plan 1;0;Room_Type 1;55;2018;2;26;Online;0;0;0;83.3;1;0
INN22400;2;0;0;4;Meal Plan 1;0;Room_Type 1;197;2018;8;9;Online;0;0;0;108.45;1;1
INN33010;1;0;0;2;Meal Plan 1;0;Room_Type 1;107;2018;4;5;Online;0;0;0;81.9;0;1
INN34343;3;0;2;2;Meal Plan 1;1;Room_Type 4;162;2018;8;21;Online;0;0;0;139.05;2;1
INN01141;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73.0;0;0
INN26195;2;0;2;2;Meal Plan 1;0;Room_Type 4;86;2018;9;3;Offline;0;0;0;90.95;3;0
INN20981;3;0;0;3;Meal Plan 1;0;Room_Type 4;3;2018;5;26;Online;0;0;0;137.33;1;0
INN31580;1;0;0;1;Meal Plan 1;0;Room_Type 1;21;2018;2;11;Online;0;0;0;85.0;0;1
INN12628;2;0;1;0;Meal Plan 1;0;Room_Type 1;0;2017;8;3;Complementary;0;0;0;0.0;0;0
INN16528;2;0;0;2;Meal Plan 1;0;Room_Type 1;70;2018;6;3;Offline;0;0;0;100.0;0;0
INN16900;2;0;0;4;Meal Plan 1;0;Room_Type 1;8;2017;10;20;Online;0;0;0;97.02;0;0
INN12444;2;0;0;1;Meal Plan 1;0;Room_Type 4;35;2017;12;26;Online;0;0;0;97.0;1;0
INN07366;2;0;0;1;Meal Plan 1;0;Room_Type 1;143;2018;7;13;Online;0;0;0;81.08;1;0
INN22869;2;1;0;3;Meal Plan 1;0;Room_Type 1;42;2018;10;20;Online;0;0;0;164.33;1;1
INN02240;2;0;2;5;Meal Plan 1;0;Room_Type 4;4;2018;12;2;Online;0;0;0;97.75;1;0
INN14565;2;0;0;3;Meal Plan 1;0;Room_Type 1;92;2017;11;26;Offline;0;0;0;49.07;1;0
